TEAD4	Unspecified	MYOD1
HNF1A	Unspecified	MYOD1
THRA	Activation	MYOD1
GATA4	Activation	MYOD1
FOSL2	Activation	MYOD1
MSX2	Inhibition	MYOD1
MEF2C	Activation	MYOD1
JUN	Inhibition	MYOD1
ID2	Inhibition	MYOD1
RUNX1	Inhibition	MYOD1
NFATC1	Inhibition	MYOD1
DDIT3	Inhibition	MYOD1
BHLHA15	Inhibition	MYOD1
SIX1	Activation	MYOD1
HEY1	Inhibition	MYOD1
SIX2	Activation	MYOD1
ASCL3	Inhibition	MYOD1
CTCF	Activation	MYOD1
PAX7	Activation	MYOD1
MYOG	Activation	MYOD1
JUND	Activation	MYOD1
SMAD7	Activation	MYOD1
MYB	Inhibition	MYOD1
CLOCK	Activation	MYOD1
TCF15	Activation	MYOD1
HES1	Inhibition	MYOD1
E2F3	Unspecified	MYOD1
YY1	Activation	MYOD1
TCF3	Activation	MYOD1
POU5F1	Inhibition	MYOD1
PBX1	Activation	MYOD1
ARNTL	Activation	MYOD1
KLF3	Inhibition	MYOD1
MYF5	Activation	MYOD1
TCF7L1	Unspecified	MYOD1
ID1	Inhibition	MYOD1
NR2F2	Inhibition	MYOD1
ID4	Inhibition	MYOD1
BHLHE41	Inhibition	MYOD1
BHLHE41	Inhibition	TCF3
TBX2	Inhibition	MYOG
MEF2C	Activation	MYOG
JUN	Inhibition	MYOG
NFATC3	Activation	MYOG
TAL1	Inhibition	MYOG
TFE3	Inhibition	MYOG
HEY1	Inhibition	MYOG
PITX2	Activation	MYOG
MEF2B	Activation	MYOG
TEAD4	Unspecified	MYOG
YBX3	Inhibition	MYOG
BARX2	Activation	MYOG
MEF2D	Activation	MYOG
RXRA	Unspecified	MYOG
THRA	Unspecified	MYOG
MEF2A	Unspecified	MYOG
MEIS1	Activation	MYOG
ZBTB38	Inhibition	MYOG
JUNB	Inhibition	MYOG
SIX1	Activation	MYOG
TCF3	Activation	MYOG
ESR1	Activation	MYOG
MEF2A	Activation	MYOG
SMAD3	Inhibition	MYOG
BHLHE40	Inhibition	MYOG
MSX1	Inhibition	MYOG
TRP53	Inhibition	MYOG
TCF12	Activation	MYOG
MYOD1	Activation	MYOG
GATA4	Inhibition	MYOG
JARID2	Inhibition	MYOG
MYF5	Activation	MYOG
ZFHX3	Inhibition	MYOG
SIX4	Activation	MYOG
PBX1	Activation	MYOG
REST	Inhibition	MYT1
ASCL1	Activation	MYT1
SOX2	Unspecified	MYT1
FOXA2	Activation	MYT1
CEBPB	Unspecified	MYT1L
REST	Inhibition	MYT1L
VDR	Activation	NCOR1
NR0B1	Activation	NCOR1
RELA	Activation	NCOR1
NR1D1	Activation	NCOR1
MECP2	Activation	NCOR1
NR1I2	Unspecified	NCOR1
ZBTB16	Activation	NCOR1
RORA	Activation	NCOR1
YY1	Inhibition	NCOR1
PITX2	Activation	NCOR1
TAL1	Unspecified	MYCN
CTCF	Activation	MYCN
GATA3	Activation	MYCN
TRP53	Inhibition	MYCN
MAX	Activation	MYCN
E2F3	Unspecified	MYCN
GATA5	Activation	MYCN
MYBL2	Activation	MYCN
E2F4	Unspecified	MYCN
TBX20	Unspecified	MYCN
ZIC3	Unspecified	MYCN
SOX2	Activation	MYCN
CEBPA	Inhibition	MYCN
KLF10	Inhibition	MYCN
SP1	Activation	MYCN
GLI1	Activation	MYCN
GATA1	Unspecified	MYCN
NR5A2	Unspecified	MYCN
FOXM1	Activation	MYCN
SOX4	Unspecified	MYCN
MYC	Unspecified	MYCN
CDX2	Unspecified	MYCN
ATOH1	Unspecified	MYCN
OLIG2	Unspecified	MYCN
MEIS1	Unspecified	MYCN
TRP73	Inhibition	MYCN
RUNX3	Inhibition	MYCN
E2F1	Activation	MYCN
SP3	Unspecified	MYCN
POU5F1	Activation	MYCN
SNAI1	Activation	MYCN
ETS2	Activation	MYCN
RBPJ	Unspecified	MYCN
PRDM14	Activation	MYCN
GATA4	Activation	MYCN
HNF4A	Unspecified	MYCN
YBX1	Activation	MYCN
TCF7L1	Activation	MYCN
FOXA2	Unspecified	MYCN
SMAD4	Activation	MYCN
TBX3	Unspecified	MYCN
KLF4	Unspecified	MYCN
ETS1	Activation	MYCN
DBP	Unspecified	MYCN
ETV4	Activation	MYCN
E2F2	Activation	MYCN
FOS	Unspecified	MYCN
GLI3	Inhibition	MYCN
SP3	Activation	MYCN
GATA2	Activation	MYCN
GLIS1	Unspecified	MYCN
SP1	Activation	NANOG
RARA	Unspecified	NANOG
ZFP553	Activation	NANOG
E2F6	Unspecified	NANOG
MAF	Activation	NANOG
SALL4	Activation	NANOG
AR	Activation	NANOG
PPARG	Inhibition	NANOG
SP3	Activation	NANOG
SMAD3	Activation	NANOG
ESRRB	Activation	NANOG
E2F1	Unspecified	NANOG
YBX1	Activation	NANOG
SMAD1	Activation	NANOG
GATA1	Inhibition	NANOG
STAT2	Activation	NANOG
SRY	Activation	NANOG
NR6A1	Inhibition	NANOG
PATZ1	Activation	NANOG
FOS	Unspecified	NANOG
T	Activation	NANOG
STAT3	Activation	NANOG
ZIC3	Activation	NANOG
KLF5	Activation	NANOG
TRP53	Unspecified	NANOG
ARNT	Activation	NANOG
GLI1	Activation	NANOG
NR5A2	Activation	NANOG
FOXP1	Activation	NANOG
GLI2	Activation	NANOG
KLF4	Activation	NANOG
ZFX	Activation	NANOG
PBX1	Activation	NANOG
HSF1	Inhibition	NANOG
TFAP2C	Inhibition	NANOG
POU5F1	Activation	NANOG
SATB1	Unspecified	NANOG
ZFP281	Inhibition	NANOG
SMAD2	Activation	NANOG
TFCP2L1	Activation	NANOG
MBD2	Inhibition	NANOG
FOXA1	Inhibition	NANOG
TGIF1	Inhibition	NANOG
CDX2	Inhibition	NANOG
SOX9	Unspecified	NANOG
E2F4	Unspecified	NANOG
KLF2	Activation	NANOG
REST	Activation	NANOG
NR4A1	Activation	NANOG
TEAD4	Unspecified	NANOG
TCF7L1	Inhibition	NANOG
SNAI1	Inhibition	NANOG
FOXD3	Activation	NANOG
ZFP322A	Activation	NANOG
OTX2	Activation	NANOG
TBX3	Inhibition	NANOG
POU2F1	Unspecified	NANOG
GATA4	Inhibition	NANOG
HAND2	Inhibition	NANOG
LEF1	Activation	NANOG
PAX6	Inhibition	NANOG
NR0B1	Unspecified	NANOG
FOXO3	Activation	NANOG
SATB2	Activation	NANOG
TCF7L2	Activation	NANOG
SOX2	Activation	NANOG
JUN	Activation	NANOG
ETV4	Activation	NANOG
SREBF1	Activation	NEUROD1
SREBF1	Activation	TCF3
GLIS3	Activation	NEUROD1
POU4F1	Inhibition	NEUROD1
NR0B2	Inhibition	NEUROD1
RREB1	Activation	NEUROD1
ISL1	Activation	NEUROD1
NKX2-2	Activation	NEUROD1
TLX3	Activation	NEUROD1
FOXO1	Activation	NEUROD1
ATOH1	Activation	NEUROD1
PDX1	Activation	NEUROD1
CUX2	Activation	NEUROD1
CREM	Activation	NEUROD1
EOMES	Inhibition	NEUROD1
CREM	Inhibition	NEUROD1
NEUROG3	Activation	NEUROD1
INSM1	Activation	NEUROD1
SP1	Unspecified	NEUROD1
NEUROG2	Activation	NEUROD1
REST	Inhibition	NEUROD1
OTX2	Unspecified	NEUROD1
PAX6	Activation	NEUROD1
SOX2	Unspecified	NEUROD1
NANOG	Inhibition	NEUROD1
ZBTB18	Unspecified	NEUROD1
GATA3	Unspecified	NEUROD2
NEUROD1	Activation	NEUROD2
ATOH1	Unspecified	NEUROD2
NEUROG1	Activation	NEUROD2
DBP	Unspecified	NEUROD2
REST	Inhibition	NEUROD2
TRP53	Inhibition	NEUROD2
FOXP2	Unspecified	NEUROD2
TCF7L2	Activation	NEUROG1
TCF3	Inhibition	NEUROG1
RBPJ	Inhibition	NEUROG1
POU5F1	Activation	NEUROG1
TCF7	Activation	NEUROG1
SOX1	Activation	NEUROG1
ADNP	Unspecified	NEUROG1
TCF7L1	Activation	NEUROG1
LEF1	Activation	NEUROG1
SOX2	Activation	NEUROG1
LEF1	Unspecified	NEUROG1
TLX3	Activation	NEUROG1
PAX6	Activation	NEUROD4
ISL1	Activation	NEUROD4
NEUROG2	Activation	NEUROD4
ASCL1	Activation	NEUROD4
HNF1B	Activation	NEUROD4
POU4F1	Inhibition	NEUROD4
LHX2	Inhibition	NEUROD4
NEUROD1	Activation	NEUROD4
EOMES	Activation	NEUROD4
SMAD1	Unspecified	NEUROD6
SMAD5	Unspecified	NEUROD6
EOMES	Unspecified	NEUROD6
CEBPB	Activation	NEUROD6
NEUROD2	Unspecified	NEUROD6
NKX2-1	Unspecified	NEUROD6
LHX2	Activation	NEUROD6
SATB2	Activation	NEUROD6
RARA	Activation	NEUROG2
PAX3	Activation	NEUROG2
PITX3	Activation	NEUROG2
PAX2	Activation	NEUROG2
OLIG2	Inhibition	NEUROG2
PTF1A	Activation	NEUROG2
HEYL	Activation	NEUROG2
PAX6	Activation	NEUROG2
ZBTB18	Inhibition	NEUROG2
ZSCAN10	Unspecified	NEUROG2
SOX2	Activation	NEUROG2
GLI3	Activation	NEUROG2
FOXA1	Activation	NEUROG3
PDX1	Activation	NEUROG3
ONECUT1	Activation	NEUROG3
SOX9	Activation	NEUROG3
HNF1B	Activation	NEUROG3
FOXA2	Activation	NEUROG3
BHLHE22	Unspecified	NEUROG3
TCF3	Inhibition	NEUROG3
ZEB1	Inhibition	NEUROG3
ATOH1	Unspecified	NEUROG3
HES1	Inhibition	NEUROG3
STAT3	Activation	NEUROG3
NEUROD1	Activation	NEUROG3
GLIS3	Activation	NEUROG3
HES5	Unspecified	NEUROG3
E2F1	Unspecified	NEUROG3
CREM	Inhibition	NFATC3
CREM	Inhibition	NFATC2
CREM	Inhibition	NFATC1
CREM	Inhibition	NFATC4
CREM	Inhibition	NFAT5
STAT5A	Inhibition	NFATC2
IRF4	Activation	NFATC2
BATF3	Inhibition	NFATC2
FOXL2	Activation	NFATC2
NFKB1	Unspecified	NFATC2
CEBPA	Unspecified	NFATC2
STAT3	Activation	NFATC2
TRP53	Activation	NFATC2
TBX21	Inhibition	NFATC2
CEBPB	Unspecified	NFATC2
GATA3	Inhibition	NFATC2
ESR1	Activation	NFATC2
HNF4A	Unspecified	NFATC2
REL	Activation	NFATC2
JUN	Activation	NFATC2
ETS1	Activation	NFATC2
NR2F6	Inhibition	NFATC2
ETS1	Activation	NFATC1
PAX5	Unspecified	NFATC1
SMAD3	Unspecified	NFATC1
FOXC1	Activation	NFATC1
ARNTL	Activation	NFATC1
TCF7L2	Inhibition	NFATC1
RELB	Unspecified	NFATC1
TCF7L1	Inhibition	NFATC1
NR3C1	Inhibition	NFATC1
RBPJ	Inhibition	NFATC1
PPARG	Inhibition	NFATC1
NFATC2	Activation	NFATC1
ELK1	Activation	NFATC1
REL	Activation	NFATC1
FOXP3	Inhibition	NFATC1
ZBTB7A	Inhibition	NFATC1
SOX9	Activation	NFATC1
MYC	Unspecified	NFATC1
NR2F6	Inhibition	NFATC1
KLF15	Activation	NFATC1
RELA	Activation	NFATC1
ATF4	Activation	NFATC1
BCL6	Inhibition	NFATC1
FOS	Activation	NFATC1
BCL11B	Activation	NFATC1
IRF8	Inhibition	NFATC1
SMAD2	Unspecified	NFATC1
NFKB2	Unspecified	NFATC1
NFKB1	Activation	NFATC1
HEY1	Inhibition	NFATC1
RUNX3	Inhibition	NFATC1
XBP1	Activation	NFATC1
SPI1	Activation	NFATC1
JUN	Activation	NFATC1
PPARA	Inhibition	NFATC4
PPARG	Inhibition	NFATC4
FOS	Activation	NFATC4
ESR1	Inhibition	NFATC4
FOXP1	Inhibition	NFATC4
ESR2	Inhibition	NFATC4
POU5F1	Activation	NFATC4
TRP63	Activation	NFATC4
OLIG2	Inhibition	NFATC4
SRF	Activation	NFATC4
NFIX	Inhibition	NFATC4
TRP53	Unspecified	NFATC3
MYC	Unspecified	NFATC3
FOXM1	Unspecified	NFATC3
PPARD	Unspecified	NFATC3
FOXD3	Inhibition	NFATC3
TRP53	Unspecified	NFAT5
STAT6	Inhibition	NFAT5
PRDM1	Inhibition	NFAT5
SOX17	Inhibition	NFAT5
NANOG	Unspecified	NFAT5
KLF1	Unspecified	NFE2
ZBTB7A	Unspecified	NFE2
ZFP148	Unspecified	NFE2
MAFF	Activation	NFE2
MAFK	Activation	NFE2
CEBPB	Unspecified	NFE2
TFCP2	Activation	NFE2
RUNX1	Activation	NFE2
ERG	Unspecified	NFE2
TCF12	Unspecified	NFE2
USF2	Unspecified	NFE2
GATA2	Activation	NFE2
MAFG	Activation	NFE2
TAL1	Activation	NFE2
GATA1	Activation	NFE2
FLI1	Unspecified	NFE2
TCF3	Unspecified	NFE2
CEBPA	Unspecified	NFE2
NR3C1	Inhibition	NFKB1
NR3C1	Inhibition	RELA
NR3C1	Inhibition	RELB
NR3C1	Inhibition	NFKB2
RXRA	Inhibition	NFKB1
RXRA	Inhibition	RELA
RXRA	Inhibition	RELB
RXRA	Inhibition	NFKB2
RXRA	Inhibition	REL
HMGA1	Activation	NFKB1
HMGA1	Activation	RELA
HMGA1	Activation	RELB
HMGA1	Activation	NFKB2
HMGA1	Activation	REL
FOXP3	Inhibition	NFKB1
FOXP3	Inhibition	RELA
FOXP3	Inhibition	RELB
FOXP3	Inhibition	NFKB2
HMGB1	Inhibition	REL
HMGB1	Inhibition	NFKB1
IRF8	Activation	REL
IRF8	Activation	NFKB1
SPI1	Activation	NFKB1
NFKB1	Inhibition	NFKB1
HMGB1	Activation	NFKB1
ELF3	Activation	NFKB1
E2F1	Inhibition	NFKB1
E2F1	Inhibition	RELA
STAT6	Activation	NFKB1
STAT6	Activation	RELA
NFKB2	Inhibition	NFKB1
NFKB2	Inhibition	RELA
HMGB1	Activation	RELA
NFKB1	Inhibition	RELA
TSC22D3	Inhibition	NFKB2
TSC22D3	Inhibition	RELA
YY1	Activation	RELB
YY1	Activation	NFKB2
HMGB1	Inhibition	RELA
RELB	Activation	NFKB1
NFKB1	Activation	NFKB1
NFKB2	Activation	NFKB1
RELA	Activation	NFKB1
VDR	Inhibition	NFKB1
SOX4	Inhibition	NFKB1
KLF5	Activation	NFKB1
NFX1	Activation	NFKB1
EGR1	Activation	NFKB1
REL	Activation	NFKB1
FOXP3	Unspecified	NFKB1
BCL6	Inhibition	NFKB1
RBPJ	Activation	NFKB1
SPIB	Activation	NFKB1
CEBPB	Activation	NFKB1
SP1	Activation	NFKB1
STAT3	Unspecified	NFKB1
FOXO4	Inhibition	NFKB1
NKX6-3	Inhibition	NFKB1
TAL1	Inhibition	NFKB1
PAX8	Activation	NFKB1
REL	Unspecified	NFKB1
ELF1	Activation	NFKB1
CEBPA	Activation	NFKB1
TRP63	Unspecified	NFKB1
EGR2	Activation	NFKB1
ETS1	Activation	NFKB1
TRP53	Unspecified	NFKB1
IRF1	Activation	NFKB1
AHR	Inhibition	NFKB1
NSD2	Activation	NFKB1
HMGA2	Activation	NFKB1
PPARG	Inhibition	NFKB1
NCOR2	Inhibition	NFKB1
JUN	Activation	NFKB1
IRF2	Inhibition	NFKB1
NFKB1	Activation	NFKB2
RELA	Activation	NFKB2
NFKB2	Activation	NFKB2
RELB	Activation	NFKB2
FOXM1	Activation	NFKB2
RBPJ	Inhibition	NFKB2
ATF7	Inhibition	NFKB2
HOXC6	Unspecified	NFKB2
REL	Activation	NFKB2
ATF3	Inhibition	NFKB2
REST	Inhibition	NFKB2
STAT2	Activation	NFKB2
RELB	Unspecified	NFKB2
SMAD3	Activation	NFKB2
NFKB2	Unspecified	NFKB2
POU5F1	Inhibition	NFKB2
TRP53	Activation	NFKB2
MYC	Inhibition	NFKB2
EGR2	Activation	NFKB2
HNF4A	Activation	NFX1
SALL4	Unspecified	NFX1
NFIC	Unspecified	NFYC
NFIC	Unspecified	NFYA
NFIC	Unspecified	NFYB
NFIB	Unspecified	NFYC
NFIB	Unspecified	NFYA
NFIB	Unspecified	NFYB
NFIX	Unspecified	NFYC
NFIX	Unspecified	NFYA
NFIX	Unspecified	NFYB
TRP63	Activation	NFYC
TRP63	Activation	NFYA
TRP63	Activation	NFYB
YBX3	Inhibition	NFYC
YBX3	Inhibition	NFYA
YBX3	Inhibition	NFYB
NFIA	Unspecified	NFYC
NFIA	Unspecified	NFYA
NFIA	Unspecified	NFYB
TRP53	Inhibition	NFYC
TRP53	Inhibition	NFYA
TRP53	Inhibition	NFYB
HMGA1	Activation	NFYC
HMGA1	Activation	NFYA
HMGA1	Activation	NFYB
SUB1	Activation	NFYC
SUB1	Activation	NFYA
SUB1	Activation	NFYB
YY1	Unspecified	NFE2L1
SOX9	Activation	NFE2L1
IRF4	Inhibition	NFE2L1
MAFF	Activation	NFE2L1
E2F4	Unspecified	NFE2L1
MYC	Unspecified	NFE2L1
MAFG	Inhibition	NFE2L1
ETS2	Inhibition	NFIA
POU5F1	Unspecified	NFIA
OLIG2	Inhibition	NFIA
SOX2	Unspecified	NFIA
NR3C1	Unspecified	NFIA
TEAD4	Inhibition	NFIA
PAX6	Inhibition	NFIA
SOX10	Inhibition	NFIA
LEF1	Activation	NFIA
ATOH1	Activation	NFIA
TEAD3	Inhibition	NFIA
SOX2	Unspecified	NFIB
AR	Unspecified	NFIB
RFX6	Inhibition	NFIB
KLF4	Activation	NFIB
POU5F1	Inhibition	NFIB
LHX2	Activation	NFIB
PAX6	Activation	NFIB
POU3F4	Activation	NFIB
PRDM14	Unspecified	NFIC
WT1	Inhibition	NFIC
ESR1	Unspecified	NFIC
RUNX2	Activation	NFIC
SMAD3	Inhibition	NFIC
HSF1	Activation	NFIC
FOXK1	Unspecified	NFIC
IRF1	Unspecified	NFIX
GATA1	Unspecified	NFIX
GATA2	Unspecified	NFIX
PAX7	Activation	NFIX
PRDM1	Inhibition	NFIX
ZFP143	Unspecified	NFXL1
CUX1	Unspecified	NFXL1
DBP	Unspecified	NFYA
ZHX2	Inhibition	NFYA
GATA3	Unspecified	NFYA
MECOM	Activation	NFYA
NFYB	Unspecified	NFYA
EGR1	Unspecified	NFYA
ATF6	Activation	NFYA
SP1	Activation	NFYA
SRF	Activation	NFYB
FOXM1	Unspecified	NFYB
MYB	Unspecified	NFYB
FOXC1	Unspecified	NFYB
SPI1	Activation	NFYB
MYBL2	Inhibition	NFYB
GATA3	Unspecified	NFYB
ATF6	Activation	NFYB
TRP53	Unspecified	NFYC
NFYA	Unspecified	NFYC
YY1	Unspecified	NFYC
FOXA1	Activation	NFYC
ATF6B	Activation	NFYC
NFYB	Unspecified	NFYC
TRP73	Inhibition	NFYC
NFYC	Unspecified	NFYC
NANOG	Unspecified	NFYC
MYC	Inhibition	NFYC
ATF6	Activation	NFYC
ESR1	Unspecified	NHLH2
STAT3	Activation	NHLH2
NEUROD2	Unspecified	NHLH2
TRP53	Activation	NHLH2
YY1	Unspecified	ZFP335
AR	Activation	NKX3-1
NR3C1	Inhibition	NKX3-1
ERG	Inhibition	NKX3-1
SP1	Activation	NKX3-1
ETS1	Activation	NKX3-1
STAT3	Activation	NKX3-1
NANOG	Inhibition	NKX3-1
EHF	Activation	NKX3-1
GATA3	Activation	NKX3-1
TAL1	Activation	NKX3-1
FOXA1	Activation	NKX3-1
RELA	Activation	NKX3-1
HOXB13	Activation	NKX3-1
MSX2	Activation	NKX3-1
NFATC2	Unspecified	NKX2-3
CUX1	Unspecified	NKX2-3
FOXA2	Activation	NKX2-2
OLIG2	Inhibition	NKX2-2
NEUROD1	Activation	NKX2-2
ZSCAN10	Unspecified	NKX2-2
NEUROD1	Unspecified	NKX2-2
SOX3	Activation	NKX2-2
TCF3	Unspecified	NKX2-2
GLI1	Activation	NKX2-2
POU5F1	Unspecified	NKX2-2
GLI3	Activation	NKX2-2
NEUROG3	Activation	NKX2-2
PDX1	Unspecified	NKX2-2
AHR	Unspecified	NKX2-9
JUN	Unspecified	NKX2-9
GLI1	Activation	NKX2-9
GATA3	Unspecified	NKX2-9
T	Unspecified	NKX2-6
GLI3	Activation	NKX6-2
SOX3	Activation	NKX6-2
CDX2	Activation	NKX6-2
E2F1	Unspecified	NKX6-1
PAX6	Activation	NKX6-1
PTF1A	Activation	NKX6-1
MAFB	Unspecified	NKX6-1
TCF7L1	Unspecified	NKX6-1
SOX3	Activation	NKX6-1
RBPJ	Unspecified	NKX6-1
GLI3	Activation	NKX6-1
NKX2-2	Unspecified	NKX6-1
POU5F1	Unspecified	NKX6-1
PDX1	Activation	NKX6-1
STAT3	Activation	NOBOX
DMRT1	Unspecified	NOBOX
RELA	Unspecified	NR4A3
NR3C1	Inhibition	NR4A3
GATA3	Unspecified	NR4A3
MYC	Unspecified	NR4A3
NR1H3	Activation	NR4A3
NR1D1	Inhibition	NR4A3
ZBTB16	Activation	NR4A3
RUNX1	Activation	NR4A3
NFKB1	Unspecified	NR4A3
YY1	Activation	NR4A3
SIX3	Activation	NR4A3
JUN	Unspecified	NR4A3
STAT6	Unspecified	NR4A3
CTCF	Unspecified	NR4A3
NKX6-1	Activation	NR4A3
NR1D1	Inhibition	NPAS2
RXRA	Inhibition	NPAS2
RARA	Inhibition	NPAS2
ESR1	Unspecified	NPAS2
NR1D2	Inhibition	NPAS2
RORA	Activation	NPAS2
PROX1	Inhibition	NPAS2
RORC	Activation	NPAS2
NR1D1	Unspecified	NR2C1
NFIA	Activation	NR2C1
RXRB	Activation	NR2C1
RARA	Activation	NR2C1
NR2E3	Activation	NR2C1
NR2C2	Unspecified	NR2C1
NRL	Activation	NR2E3
OTX2	Activation	NR2E3
FOXP3	Unspecified	NR2E3
SIX1	Unspecified	NR2E3
CRX	Activation	NR2E3
AR	Inhibition	NR2F1
AHR	Unspecified	NR2F1
BCL11A	Activation	NR2F1
PIAS1	Activation	NR2F1
ETS1	Activation	NR2F1
BCL11B	Activation	NR2F1
HNF4G	Unspecified	NR2F1
RXRA	Unspecified	NR2F1
SP1	Unspecified	NR2F1
POU2F1	Activation	NR2F1
ISL1	Inhibition	NR2F1
PITX3	Activation	NRF1
JUN	Activation	NRF1
ESR2	Activation	NRF1
ESR1	Activation	NRF1
NRL	Activation	NRF1
HSF1	Inhibition	NRF1
RELB	Unspecified	NRF1
MYC	Unspecified	NRF1
PITX2	Activation	NRF1
NFE2L2	Unspecified	NRF1
TFAM	Inhibition	NRF1
RELA	Activation	NRF1
MYOD1	Unspecified	NRF1
FOS	Activation	NRF1
SP1	Activation	NFE2L2
RXRA	Activation	NFE2L2
PPARG	Activation	NFE2L2
HNF4A	Inhibition	NFE2L2
ATF3	Inhibition	NFE2L2
JUN	Activation	NFE2L2
FOXM1	Activation	NFE2L2
AHR	Activation	NFE2L2
ESR1	Unspecified	NFE2L2
ESRRB	Inhibition	NFE2L2
RBPJ	Activation	NFE2L2
NFE2L3	Inhibition	NFE2L2
RARA	Inhibition	NFE2L2
JDP2	Activation	NFE2L2
NFKB1	Unspecified	NFE2L2
MYC	Unspecified	NFE2L2
NCOR2	Inhibition	NFE2L2
BHLHA15	Inhibition	NFE2L2
TAL1	Unspecified	NFE2L2
NFE2	Unspecified	NFE2L2
RXRA	Inhibition	NFE2L2
ARNT	Unspecified	NFE2L2
AHR	Unspecified	NFE2L2
RELA	Inhibition	NFE2L2
ARNTL	Activation	NFE2L2
CLOCK	Activation	NFE2L2
GATA1	Unspecified	NFE2L2
FOXA1	Unspecified	NFE2L3
MYC	Unspecified	NFE2L3
NANOG	Unspecified	NFE2L3
POU5F1	Unspecified	NFE2L3
SOX2	Unspecified	NFE2L3
MYC	Inhibition	ZFP110
ZFP143	Unspecified	ZFP110
ZFP110	Activation	ZFP369
FOXA2	Inhibition	ZFP369
RARG	Unspecified	NRL
RORB	Activation	NRL
RARA	Unspecified	NRL
FIZ1	Inhibition	NRL
OTX2	Activation	NRL
NR2E3	Unspecified	NRL
SIX1	Unspecified	NRL
CRX	Activation	NRL
MYC	Unspecified	REST
SUB1	Activation	REST
NANOG	Activation	REST
RARA	Unspecified	REST
ESRRB	Unspecified	REST
YY1	Activation	REST
RARB	Unspecified	REST
HES1	Inhibition	REST
ZFP90	Inhibition	REST
SP3	Unspecified	REST
ZEB1	Inhibition	REST
SRY	Unspecified	REST
SOX2	Activation	REST
SP1	Activation	REST
WT1	Unspecified	REST
STAT3	Unspecified	REST
RCOR1	Activation	REST
CEBPA	Activation	REST
TCF7L2	Activation	REST
POU5F1	Inhibition	REST
NR0B1	Unspecified	REST
JUN	Inhibition	REST
NFATC4	Activation	NR4A1
RARB	Activation	NR4A1
CREB5	Activation	NR4A1
ATF1	Activation	NR4A1
CREB3	Activation	NR4A1
ATF5	Activation	NR4A1
CREM	Activation	NR4A1
EGR1	Activation	NR4A1
NKX6-1	Activation	NR4A1
ATF4	Activation	NR4A1
SRF	Activation	NR4A1
HOXD10	Activation	NR4A1
RELA	Unspecified	NR4A1
JUND	Activation	NR4A1
ATF3	Activation	NR4A1
FOSL2	Activation	NR4A1
ZFP148	Inhibition	NR4A1
FOS	Activation	NR4A1
ETS1	Unspecified	NR4A1
BATF	Activation	NR4A1
ATF2	Activation	NR4A1
ESR1	Activation	NR4A1
JUN	Activation	NR4A1
FOSL2	Inhibition	NR4A1
BATF3	Activation	NR4A1
RARA	Inhibition	NR4A1
JDP2	Activation	NR4A1
FOXO3	Unspecified	NR4A1
MEF2A	Activation	NR4A1
THRA	Inhibition	NR4A1
PIAS3	Inhibition	NR4A1
MEF2D	Activation	NR4A1
CREB3L4	Activation	NR4A1
SP1	Activation	NR4A1
FOSB	Activation	NR4A1
RXRA	Inhibition	NR4A1
ARNT	Activation	NR4A1
ATF6B	Activation	NR4A1
ATF6	Activation	NR4A1
SMAD3	Activation	NR4A1
CREB3L2	Activation	NR4A1
NR4A2	Activation	NR4A1
EGR2	Activation	NR4A1
JUNB	Activation	NR4A1
NR0B1	Inhibition	NR4A1
THRB	Unspecified	NR4A1
MYC	Inhibition	NR4A1
MEF2A	Unspecified	NR4A1
NFKB1	Activation	NR4A1
CREB3L3	Activation	NR4A1
FOSL1	Activation	NR4A1
MEF2C	Activation	NR4A1
CEBPB	Activation	NR4A1
BATF2	Activation	NR4A1
SMAD4	Activation	NR4A1
NR1D1	Inhibition	NR4A1
MEF2B	Activation	NR4A1
NR0B2	Inhibition	NR4A1
CREB3L1	Activation	NR4A1
ETS2	Unspecified	NR4A1
ELK4	Unspecified	NR4A1
STAT5B	Unspecified	NR4A2
NR3C1	Activation	NR4A2
REL	Activation	NR4A2
JUND	Unspecified	NR4A2
NR1H4	Unspecified	NR4A2
RELB	Activation	NR4A2
FOXA2	Activation	NR4A2
MYC	Unspecified	NR4A2
RELA	Activation	NR4A2
NCOR2	Inhibition	NR4A2
LMX1B	Activation	NR4A2
LEF1	Inhibition	NR4A2
RCOR1	Inhibition	NR4A2
NFKB1	Activation	NR4A2
CBFB	Unspecified	NR4A2
LMX1A	Activation	NR4A2
NFKB2	Activation	NR4A2
POU3F2	Unspecified	NR4A2
SPI1	Unspecified	NR4A2
JUN	Unspecified	NR4A2
POU5F1	Unspecified	NR4A2
PITX3	Activation	NR4A2
SRF	Activation	NR4A2
RXRB	Unspecified	NR4A2
NFKB1	Unspecified	NR4A2
EGR3	Unspecified	NR4A2
RXRG	Unspecified	NR4A2
RXRA	Unspecified	NR4A2
NR5A1	Unspecified	NR4A2
STAT5A	Unspecified	NR4A2
RUNX1	Activation	NR4A2
SPDEF	Activation	CREB3L1
ESR1	Inhibition	CREB3L1
ATOH1	Unspecified	CREB3L1
SOX4	Activation	CREB3L1
CREB3L4	Activation	CREB3L1
SMAD4	Activation	CREB3L1
CREB3	Inhibition	CREB3L1
TBX21	Activation	ONECUT2
REST	Unspecified	ONECUT2
NFIC	Unspecified	POU2F1
NR3C1	Activation	POU2F1
REL	Unspecified	POU2F1
NFKB1	Unspecified	POU2F1
NFIX	Unspecified	POU2F1
RELB	Unspecified	POU2F1
